student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
17462,F,67.0,70.0,Commerce,65.0,Others,False,0,88.0,Mkt&HR,71.96,,False,,,
17463,M,69.0,65.0,Commerce,57.0,Comm&Mgmt,False,0,73.0,Mkt&HR,55.8,26500.0,True,2020-01-24,2020-07-31,6.0
17464,M,69.0,60.0,Commerce,65.0,Comm&Mgmt,False,0,87.55,Mkt&Fin,52.81,30000.0,True,2020-07-11,2020-10-13,3.0
17465,M,54.2,63.0,Science,58.0,Comm&Mgmt,False,0,79.0,Mkt&HR,58.44,,False,,,
17466,M,70.0,63.0,Science,66.0,Sci&Tech,False,0,61.28,Mkt&HR,60.11,24000.0,True,2020-07-15,2020-10-25,3.0
17467,M,55.68,61.33,Commerce,56.87,Comm&Mgmt,False,0,66.0,Mkt&HR,58.3,26000.0,True,2020-01-18,2020-07-17,6.0
17468,F,74.0,73.0,Commerce,73.0,Comm&Mgmt,True,1,80.0,Mkt&Fin,67.69,21000.0,True,2020-01-26,2021-01-09,12.0
17469,M,61.0,62.0,Commerce,65.0,Comm&Mgmt,False,0,62.0,Mkt&Fin,56.81,25000.0,True,2020-07-07,2020-10-01,3.0
17470,M,41.0,42.0,Science,60.0,Comm&Mgmt,False,0,97.0,Mkt&Fin,53.39,,False,,,
17471,M,83.33,78.0,Commerce,61.0,Comm&Mgmt,True,1,88.56,Mkt&Fin,71.55,30000.0,True,2020-01-16,2021-01-09,12.0
17472,F,43.0,60.0,Science,65.0,Comm&Mgmt,False,0,92.66,Mkt&HR,62.92,,False,,,
17473,M,62.0,72.0,Commerce,65.0,Comm&Mgmt,False,0,67.0,Mkt&Fin,56.49,21600.0,True,2020-01-01,2020-07-06,6.0
17474,M,80.6,82.0,Commerce,77.6,Comm&Mgmt,False,0,91.0,Mkt&Fin,74.49,40000.0,True,2020-07-27,2020-10-20,3.0
17475,M,58.0,60.0,Science,72.0,Sci&Tech,False,0,74.0,Mkt&Fin,53.62,27500.0,True,2020-01-23,2020-08-04,6.0
17476,M,67.0,67.0,Commerce,73.0,Comm&Mgmt,True,1,59.0,Mkt&Fin,69.72,29500.0,True,2020-01-25,2020-08-05,6.0
17477,F,74.0,66.0,Commerce,58.0,Comm&Mgmt,False,0,70.0,Mkt&HR,60.23,20400.0,True,2020-01-19,2020-04-20,3.0
17478,M,62.0,58.0,Science,53.0,Comm&Mgmt,False,0,89.0,Mkt&HR,60.22,,False,,,
