student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
158,F,53.33935340901259,77.80867721619384,Commerce,61.81093030048872,Sci&Tech,False,0,76.78900591891161,Mkt&Fin,75.71817928811905,,False,,,6.0
159,M,56.14208981236698,71.83329000338004,Science,83.5195702979838,Comm&Mgmt,False,0,77.84907839108229,Mkt&HR,75.76840266054484,,False,,,
160,M,54.93185847709436,95.37844172358209,Commerce,66.48471286690372,Others,False,0,57.45768966322291,Mkt&Fin,58.8635514985935,,False,,,
161,M,73.05567386992963,66.37184552799057,Commerce,60.949472557436906,Comm&Mgmt,False,0,66.10407864957166,Mkt&Fin,62.60779624756706,19715.0,True,2020-01-02,2020-03-30,
162,M,48.22956847409175,78.03565929457572,Arts,75.11240926403389,Comm&Mgmt,True,0,68.72189229139936,Mkt&Fin,59.96297893396941,,False,,,
163,M,72.10228007316647,59.78303530618349,Commerce,72.3215825047536,Sci&Tech,True,1,68.41731252361153,Mkt&Fin,68.05346466027348,33156.0,True,2020-02-12,2021-02-22,3.0
164,M,55.2861746174668,90.37120437284186,Science,69.48255080784212,Comm&Mgmt,False,0,55.83171919768507,Mkt&HR,65.645651607342,,False,,,
165,F,40.75838588791687,68.6384896860059,Science,73.75938992008344,Comm&Mgmt,True,0,62.77339904186398,Mkt&Fin,65.94962057972191,23415.0,True,2019-12-18,2020-06-22,3.0
166,M,68.95696140750353,88.31372586584368,Science,84.81731192478455,Comm&Mgmt,False,0,100.33286136386607,Mkt&HR,73.93267745952372,,False,,,6.0
167,M,48.201468716805806,81.7008323130421,Commerce,82.04746026777995,Comm&Mgmt,False,0,77.90539127601026,Mkt&HR,55.725264161538554,30648.0,True,2020-03-06,2020-09-25,6.0
168,F,56.74696737160358,82.55321565234347,Science,84.74938224168852,Comm&Mgmt,False,0,75.98250234639666,Mkt&Fin,76.38206041799842,6567.0,True,,,12.0
169,M,45.562621986180986,99.10216091131227,Science,77.36392332241998,Comm&Mgmt,False,0,61.2737672264727,Mkt&Fin,56.57657278338397,,False,2020-02-28,2020-08-17,6.0
170,M,79.06237734125017,67.84012069961278,Science,80.54103290793189,Comm&Mgmt,False,0,63.97067965228176,Mkt&Fin,77.80511941439575,25732.0,True,2020-02-14,2020-08-28,12.0
171,F,55.73699630293609,86.44622425933858,Commerce,80.87218850795271,Comm&Mgmt,False,0,79.82448031505302,Mkt&Fin,71.2911448263803,23331.0,True,2020-02-11,2020-06-17,6.0
172,F,75.03657525697304,59.13740979242062,Commerce,76.41315857506986,Comm&Mgmt,True,1,77.44191286374226,Mkt&Fin,59.30996183666505,30325.0,True,2020-03-21,,12.0
173,M,57.785163548763116,88.64846826768164,Science,92.07040700106315,Sci&Tech,True,1,65.73121704966563,Mkt&HR,65.9290089056958,29338.0,True,2020-01-24,2020-06-23,6.0
174,M,57.085359503236894,72.50905960174796,Commerce,57.63174286845806,Comm&Mgmt,False,1,95.29957763190372,Mkt&Fin,59.14315641967502,24106.0,True,2020-01-31,2020-09-03,12.0
175,M,51.82706491229081,73.54164012749558,Commerce,74.92676959733122,Comm&Mgmt,True,0,58.13527243164081,Mkt&HR,59.013285522099665,30723.0,True,2020-09-27,2020-11-08,3.0
176,F,58.031715313089315,98.54238910788507,Science,84.9434534006843,Sci&Tech,False,0,75.98337874015735,Mkt&HR,74.34125188601189,,False,,,
177,M,36.42309512571323,95.97553798116557,Commerce,72.83508811686718,Sci&Tech,True,1,65.30230079933206,Mkt&HR,75.1609462359996,21936.0,True,2020-01-14,2020-04-02,3.0
178,F,43.73885331489124,85.33272319187918,Science,63.0038220595631,Comm&Mgmt,False,0,61.46684297553722,Mkt&HR,61.980132351813715,,False,,,
179,M,50.876728215543764,51.81469822207485,Commerce,48.684175874933075,Comm&Mgmt,True,0,49.83952650165067,Mkt&Fin,54.54602892837466,31402.0,True,2020-07-18,2020-05-29,6.0
180,M,65.94085246188743,78.15073940995038,Commerce,73.62711769409142,Comm&Mgmt,False,0,62.65411131397592,Mkt&HR,61.50086671287268,,True,2020-07-21,2020-09-17,3.0
181,M,43.7830638788242,73.15440363310881,Commerce,55.489181080598954,Comm&Mgmt,True,1,75.47286571864275,Mkt&Fin,55.97454955873872,19919.0,True,2020-07-07,2020-03-15,12.0
182,M,59.66707819283915,101.60590578004354,Commerce,75.48039426635331,Comm&Mgmt,False,0,73.09795072140638,Mkt&HR,57.463158685874355,,False,,,
183,M,40.37083140783583,96.57649406108064,Commerce,76.19565333346125,Comm&Mgmt,False,0,62.606173021996426,Mkt&HR,63.895716648128165,,True,,2020-07-31,
184,M,67.3967124144972,68.9547705218675,Science,72.64641802268292,Sci&Tech,False,0,63.691833343109536,Mkt&HR,61.9993775921757,,False,,,
185,M,62.98812289237997,91.92943725309195,Commerce,80.96140734024178,Others,False,0,69.72684419041269,Mkt&HR,66.66439572140725,,False,,,
186,M,58.163345794563874,80.99435081865296,Commerce,53.7151576748531,Comm&Mgmt,False,0,57.148108892752056,Mkt&HR,68.6205625055904,28048.0,True,2020-01-14,,6.0
187,M,49.07820316845137,46.88051145667089,Commerce,60.23666380306091,Comm&Mgmt,False,1,90.69797489713683,Mkt&HR,51.645813531088656,29702.0,True,2020-01-25,2020-12-12,6.0
188,M,56.33248833684299,81.9990114451439,Commerce,83.16686449460047,Comm&Mgmt,False,0,61.04401243931097,Mkt&Fin,48.925750683191595,,False,,,
189,M,51.77433603402217,101.25868749015012,Commerce,71.66236149183135,Comm&Mgmt,False,0,75.60061685398318,Mkt&HR,59.44555339907978,,False,,,
190,M,51.40191228090585,90.83987016128675,Science,60.681039493407965,Sci&Tech,True,1,56.200327970544144,Mkt&Fin,54.49849513277318,49597.0,True,2020-01-14,2021-01-28,6.0
191,M,60.74118892922404,38.169394709241736,Commerce,61.006469613954074,Comm&Mgmt,True,1,47.77508561803943,Mkt&Fin,74.32566827310653,23734.0,True,2020-02-08,2020-06-14,3.0
192,F,85.8371702083196,91.36587959776759,Commerce,67.9381802685536,Comm&Mgmt,True,1,47.724832657685795,Mkt&Fin,64.15499108594408,33194.0,True,2020-02-02,2021-01-15,6.0
193,M,58.140647854206364,69.05062570244591,Science,73.6032466155444,Others,False,0,53.8387071040717,Mkt&HR,56.62292672082024,31120.0,True,2020-07-06,2020-11-09,3.0
194,F,66.38785421862066,66.61403030449735,Commerce,62.17031870754955,Comm&Mgmt,True,0,65.8233659826529,Mkt&Fin,55.30487434539268,16609.0,True,2020-01-23,2020-11-23,3.0
195,M,64.92800153712273,84.61050320558496,Science,72.39613035778555,Comm&Mgmt,True,0,57.72606498599451,Mkt&Fin,66.49074871931944,26143.0,True,2020-08-04,2021-03-29,3.0
196,M,45.62068230032935,74.62190803685876,Commerce,74.03356455214896,Comm&Mgmt,False,0,75.67877289054954,Mkt&Fin,55.44849552106312,,False,,,
197,F,59.84630523017513,96.7193389980531,Commerce,70.6874734448082,Comm&Mgmt,False,0,53.517316485512524,Mkt&Fin,45.80314040078104,,False,,,
198,M,55.61198366223984,67.49209680299086,Commerce,81.8630479835484,Comm&Mgmt,True,0,60.153874901503386,Mkt&Fin,68.48576494276838,25693.0,True,2020-01-08,2020-11-22,12.0
199,M,53.301969461928806,86.01470229225254,Commerce,85.3640978182062,Comm&Mgmt,False,0,54.210137557255514,Mkt&Fin,48.457094018622314,,False,,,
200,M,44.51939067365853,79.36299673058105,Science,75.7290540862675,Comm&Mgmt,False,0,52.607192122398715,Mkt&Fin,76.86954607550996,,False,,2020-07-15,
201,F,45.800915800490145,94.06295465802526,Commerce,74.56941933368697,Comm&Mgmt,True,1,78.74879238982525,Mkt&HR,60.10046877690469,20367.0,True,2020-06-21,2021-01-02,3.0
202,F,62.673529050428186,77.96108038979807,Commerce,79.29777224953979,Comm&Mgmt,False,0,62.40578705111212,Mkt&Fin,57.658691319097166,30857.0,True,2020-05-06,2020-06-04,3.0
203,F,56.02711288316292,70.53455022651366,Commerce,72.89915244134136,Comm&Mgmt,False,0,53.43085152629441,Mkt&HR,51.47496592091819,27619.0,True,2020-03-27,2020-08-31,6.0
204,F,79.9780651324597,71.82111136064799,Commerce,91.76309730721114,Comm&Mgmt,False,0,59.96298232822136,Mkt&Fin,71.43350652432545,27097.0,True,2020-07-07,2020-07-08,12.0
205,F,85.73264957846452,63.13818649245758,Commerce,47.7341763207946,Comm&Mgmt,True,0,65.07312317603521,Mkt&HR,61.876019435851774,24034.0,True,2020-01-30,2020-12-16,3.0
206,M,43.54020328389552,89.22802208970265,Science,78.21260455492299,Comm&Mgmt,False,0,90.63953602643706,Mkt&Fin,72.61249186185401,27388.0,True,2020-02-08,2021-02-25,3.0
207,M,87.15048355765268,66.97528466936919,Science,67.78501178848559,Comm&Mgmt,False,0,76.68666979963639,Mkt&HR,66.28690906005353,31192.0,False,,2020-08-15,3.0
208,M,50.1267824085987,97.02789868728001,Commerce,84.05191352101006,Comm&Mgmt,False,0,71.87287198771035,Mkt&HR,59.75715947285209,,False,,,
209,F,43.640774627758546,76.69426534555093,Commerce,77.41740403705505,Others,False,0,76.55888326735169,Mkt&HR,71.3465740471484,,False,,,
210,M,58.9815969250175,97.80982567302476,Commerce,73.54888909097077,Others,False,0,67.1611230224423,Mkt&HR,61.98163116533837,,False,,,
211,M,42.64313850672923,75.25984348433809,Commerce,72.47861298908252,Comm&Mgmt,False,0,68.65703425705007,Mkt&HR,55.7463907241507,,False,,,
212,M,58.202030688900294,103.87613205940278,Commerce,81.08837590326765,Comm&Mgmt,False,1,73.903709682744,Mkt&Fin,58.11790210793754,28772.0,True,2020-01-23,2021-02-26,6.0
213,M,53.939037093531056,70.49820733176776,Commerce,65.28417475392564,Comm&Mgmt,True,0,76.00400043666268,Mkt&Fin,53.20645055646243,25441.0,True,2020-06-13,2020-06-14,6.0
214,M,35.69686872389875,100.65535703045177,Commerce,58.94618948671458,Comm&Mgmt,False,0,63.73401230348999,Mkt&Fin,48.470544909228245,,False,,,
